"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/04/2024","AirNow","120110034","3","5.4","ug/m3 LC","30","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/05/2024","AirNow","120110034","3","7.6","ug/m3 LC","42","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/06/2024","AirNow","120110034","3","9.8","ug/m3 LC","52","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/07/2024","AirNow","120110034","3","6.5","ug/m3 LC","36","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/08/2024","AirNow","120110034","3","3.7","ug/m3 LC","21","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/09/2024","AirNow","120110034","3","12.2","ug/m3 LC","57","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/10/2024","AirNow","120110034","3","8.1","ug/m3 LC","45","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/11/2024","AirNow","120110034","3","10.7","ug/m3 LC","54","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/12/2024","AirNow","120110034","3","10.6","ug/m3 LC","54","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/13/2024","AirNow","120110034","3","5.9","ug/m3 LC","33","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/20/2024","AirNow","120110034","3","6.5","ug/m3 LC","36","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/21/2024","AirNow","120110034","3","5.8","ug/m3 LC","32","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/22/2024","AirNow","120110034","3","6.3","ug/m3 LC","35","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/23/2024","AirNow","120110034","3","5.6","ug/m3 LC","31","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/24/2024","AirNow","120110034","3","5.3","ug/m3 LC","29","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/25/2024","AirNow","120110034","3","6.9","ug/m3 LC","38","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/26/2024","AirNow","120110034","3","5.2","ug/m3 LC","29","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/27/2024","AirNow","120110034","3","7.8","ug/m3 LC","43","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/28/2024","AirNow","120110034","3","8.5","ug/m3 LC","47","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/29/2024","AirNow","120110034","3","6.7","ug/m3 LC","37","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"04/30/2024","AirNow","120110034","3","7.1","ug/m3 LC","39","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/01/2024","AirNow","120110034","3","5.6","ug/m3 LC","31","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/02/2024","AirNow","120110034","3","5.2","ug/m3 LC","29","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/03/2024","AirNow","120110034","3","4.9","ug/m3 LC","27","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/04/2024","AirNow","120110034","3","4.9","ug/m3 LC","27","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/05/2024","AirNow","120110034","3","5.9","ug/m3 LC","33","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/06/2024","AirNow","120110034","3","6","ug/m3 LC","33","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/07/2024","AirNow","120110034","3","6.6","ug/m3 LC","37","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/08/2024","AirNow","120110034","3","6.3","ug/m3 LC","35","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/09/2024","AirNow","120110034","3","6","ug/m3 LC","33","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/10/2024","AirNow","120110034","3","5.5","ug/m3 LC","31","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/12/2024","AirNow","120110034","3","10.8","ug/m3 LC","54","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/13/2024","AirNow","120110034","3","11.8","ug/m3 LC","56","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/14/2024","AirNow","120110034","3","11","ug/m3 LC","55","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/15/2024","AirNow","120110034","3","15.4","ug/m3 LC","63","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/16/2024","AirNow","120110034","3","18.3","ug/m3 LC","68","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/17/2024","AirNow","120110034","3","16.8","ug/m3 LC","65","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/18/2024","AirNow","120110034","3","17.1","ug/m3 LC","66","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/19/2024","AirNow","120110034","3","14.4","ug/m3 LC","61","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/20/2024","AirNow","120110034","3","9.7","ug/m3 LC","52","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/21/2024","AirNow","120110034","3","6.6","ug/m3 LC","37","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/22/2024","AirNow","120110034","3","4.3","ug/m3 LC","24","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/23/2024","AirNow","120110034","3","5","ug/m3 LC","28","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/29/2024","AirNow","120110034","3","7.9","ug/m3 LC","44","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/30/2024","AirNow","120110034","3","7.5","ug/m3 LC","42","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"05/31/2024","AirNow","120110034","3","6.5","ug/m3 LC","36","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/01/2024","AirNow","120110034","3","7.1","ug/m3 LC","39","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/02/2024","AirNow","120110034","3","7.1","ug/m3 LC","39","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/03/2024","AirNow","120110034","3","6","ug/m3 LC","33","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/04/2024","AirNow","120110034","3","6","ug/m3 LC","33","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/05/2024","AirNow","120110034","3","5.8","ug/m3 LC","32","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/06/2024","AirNow","120110034","3","5.2","ug/m3 LC","29","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/07/2024","AirNow","120110034","3","4.3","ug/m3 LC","24","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/08/2024","AirNow","120110034","3","4.1","ug/m3 LC","23","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/09/2024","AirNow","120110034","3","4","ug/m3 LC","22","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/10/2024","AirNow","120110034","3","6.3","ug/m3 LC","35","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/11/2024","AirNow","120110034","3","5.6","ug/m3 LC","31","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/12/2024","AirNow","120110034","3","4.2","ug/m3 LC","23","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/13/2024","AirNow","120110034","3","4.2","ug/m3 LC","23","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/14/2024","AirNow","120110034","3","3.7","ug/m3 LC","21","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/15/2024","AirNow","120110034","3","12","ug/m3 LC","56","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/16/2024","AirNow","120110034","3","13.6","ug/m3 LC","59","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/17/2024","AirNow","120110034","3","5.7","ug/m3 LC","32","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/18/2024","AirNow","120110034","3","6.3","ug/m3 LC","35","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/19/2024","AirNow","120110034","3","5.8","ug/m3 LC","32","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/20/2024","AirNow","120110034","3","6.9","ug/m3 LC","38","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/25/2024","AirNow","120110034","3","2.7","ug/m3 LC","15","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/26/2024","AirNow","120110034","3","2.8","ug/m3 LC","16","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/27/2024","AirNow","120110034","3","4.1","ug/m3 LC","23","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/28/2024","AirNow","120110034","3","6","ug/m3 LC","33","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/29/2024","AirNow","120110034","3","8.9","ug/m3 LC","49","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"06/30/2024","AirNow","120110034","3","6.9","ug/m3 LC","38","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
"07/01/2024","AirNow","120110034","3","5","ug/m3 LC","28","Daniela Banu NCORE","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","011","Broward","26.0538889","-80.2569444"
